idc,udc,uneg,upos,ineg,ipos
7.26548002,16.142526,0.0261349999999965,0.0285380000000046,0.16678002,0.69919998
17.429072,16.8033359,0.022204900000002,0.0209921000000008,0.100152000000001,0.136347999999998
27.7508519,17.2023425,0.0348174999999991,0.0332805,0.0951048999999955,0.129141100000002
38.2043782,17.4664954,0.0207324000000035,0.0528865999999972,0.363838199999996,0.190641800000009
48.8911486666667,17.7056323333333,0.0402023333333332,0.036448666666665,1.19533466666667,3.14752533333333
59.0499884444445,17.8864721111111,0.0382891111111121,0.0315408888888875,0.580281444444452,2.78339855555555
69.5517098888889,18.0467146666667,0.0355946666666682,0.0346683333333324,0.572029888888878,2.59625711111111
79.8118098888889,18.1873975555556,0.0348855555555545,0.034187444444445,0.553602888888889,2.56636411111111
90.2108366666667,18.3124662222222,0.0337182222222268,0.0367617777777731,0.776489666666663,2.67733733333334
100.438654555556,18.4327955555556,0.0358235555555559,0.0374714444444422,0.888007555555561,3.35102544444445
110.332862222222,18.5413842222222,0.0337662222222228,0.0342237777777754,0.813022222222216,2.92199777777778
120.839731111111,18.6477953333333,0.0341873333333353,0.0340186666666646,0.842341111111111,2.39803888888889
131.340253333333,18.7455937777778,0.0334657777777814,0.0374472222222195,1.03622333333334,2.95621666666665
141.744408888889,18.8394585555556,0.0328155555555583,0.0429684444444405,1.04863888888886,1.80454111111112
151.993702222222,18.9272483333333,0.0345363333333317,0.0376756666666687,1.02661222222221,1.36437777777778
162.169033333333,19.0161933333333,0.0410923333333351,0.044436666666666,0.670333333333303,1.73723666666669
172.63924125,19.105356,0.046999999999997,0.0383120000000048,1.24921125,1.89310875000001
183.21367875,19.1875285,0.0438604999999974,0.0403684999999996,0.560168750000003,1.23813124999998
192.998846666667,19.2648392222222,0.0362922222222224,0.0407917777777804,0.627076666666682,1.11786333333333
202.964325,19.344132,0.0421819999999968,0.0397730000000003,0.974495000000019,0.693284999999975
213.312719,19.4171424,0.0436303999999978,0.0453626000000007,1.31980899999996,1.09498100000005
223.955015555556,19.4911707777778,0.0397087777777756,0.0480932222222243,0.664005555555548,0.58989444444444
234.529486666667,19.564261,0.0388550000000016,0.0488389999999974,0.499926666666681,0.585963333333325
244.739521111111,19.6389631111111,0.0405871111111153,0.0450498888888866,0.666491111111071,1.27889888888893
255.199502222222,19.7080715555556,0.0413805555555555,0.0520504444444434,1.67787222222225,1.93528777777777
265.653093333333,19.775568,0.0401300000000049,0.0466979999999957,1.15928333333335,1.74004666666667
275.396434444444,19.8481767777778,0.0449657777777794,0.04976522222222,1.11730444444441,1.07107555555558
285.767226,19.9177013,0.0467172999999974,0.0523467000000011,2.10149600000005,1.17350399999992
296.533463333333,19.9744626666667,0.0434976666666671,0.0520993333333308,0.624353333333318,1.58421666666669
306.662083333333,20.0384947777778,0.0414887777777793,0.0507512222222211,1.60145333333332,2.39172666666667
316.778627777778,20.1018771111111,0.0433781111111102,0.0553588888888896,1.75670777777782,2.65465222222218
327.185894444444,20.159221,0.0436659999999947,0.0522550000000059,0.922134444444396,1.24027555555563
337.114584285714,20.230376,0.0525700000000029,0.0434599999999961,0.401414285714338,0.628235714285665
347.53490875,20.274161,0.0319380000000002,0.0503430000000016,1.44235874999998,1.98477124999999
357.523665,20.3423671666667,0.0525081666666658,0.0512088333333338,1.64146499999998,1.46048500000001
367.283266,20.3809742,0.059177199999997,0.0707398000000019,1.46862600000003,2.10632399999997
378.31502,20.4194665714286,0.0567455714285678,0.0744704285714306,1.12875000000003,1.77274999999997
388.192695,20.52587425,0.0595452499999958,0.0232767500000008,1.75538499999999,2.04452499999996
398.429242857143,20.5756602857143,0.0678662857142882,0.0375827142857119,0.945502857142856,2.41963714285714
409.087555714286,20.6151611428571,0.0512861428571441,0.040737857142858,1.98864571428572,2.84524428571427
419.6342975,20.669053625,0.0497476249999984,0.0529953749999983,1.39306749999997,1.56467250000003
430.042851666667,20.7020376666667,0.0470046666666661,0.0699203333333358,2.14247166666667,1.57595833333335
441.116657142857,20.7678287142857,0.0623447142857145,0.0540392857142855,2.56641714285712,1.54788285714289
449.938101666667,20.8324055,0.0549254999999995,0.0568024999999999,1.96810166666666,2.27021833333333
459.9696625,20.882225,0.0392459999999986,0.0368640000000013,1.0015325,1.29427750000002
470.279913333333,20.914091,0.0362510000000036,0.0726639999999961,1.76367333333332,1.67715666666669
481.1426625,20.976306625,0.0585166249999993,0.0775713750000016,1.2771525,1.63081750000003
491.42584,21.047568,0.0547510000000031,0.0501569999999987,1.94084999999995,1.88935000000004
501.389622,21.0899951,0.0501911000000028,0.0528758999999965,2.03998200000012,2.01373799999988
