idc,udc,uneg,upos,ineg,ipos
6.70356803,16.1505592,0.00439520000000115,0.00274980000000014,0.0237946299999994,0.0259586700000005
16.9528941,16.8500736,0.00701559999999901,0.00944040000000257,0.137361100000003,0.164758899999999
27.2262906,17.2399966,0.00989560000000012,0.0118653999999978,0.218763600000006,0.189349399999994
38.1349666666667,17.5283201111111,0.019981111111111,0.0517978888888884,0.680186666666657,2.35109333333335
48.1725855555556,17.7466763333333,0.0108743333333301,0.03243066666667,0.523638555555564,1.99930144444443
58.4725114444445,17.9297896666667,0.0150246666666689,0.0176713333333325,0.426057444444453,1.95122855555555
69.0053972222222,18.0897554444444,0.0112954444444462,0.011981555555554,0.556410222222226,1.93770277777777
79.2429855555556,18.2350934444444,0.0153494444444462,0.0130155555555547,0.310691555555564,0.846588444444436
89.4256957777778,18.364457,0.014363000000003,0.0172499999999971,0.707348777777781,0.993604222222231
99.7145647777778,18.4837035555556,0.0137615555555541,0.0131964444444463,0.455217777777762,0.965235222222233
109.924912222222,18.5952392222222,0.0127032222222176,0.017177777777782,0.520432222222212,0.967087777777778
120.175646666667,18.7005921111111,0.0167211111111101,0.0187898888888895,0.843786666666645,0.655993333333342
130.530435555556,18.8027691111111,0.0140981111111103,0.0189218888888902,0.360525555555569,0.535734444444444
140.898741,18.8978982,0.0178532000000011,0.0149508000000012,0.927630999999991,0.628388999999999
150.928636666667,18.9853502222222,0.0165282222222238,0.0183327777777755,0.646536666666634,0.769593333333347
161.378287,19.0761436,0.0188706000000032,0.0189133999999989,0.815506999999968,0.765753000000018
172.016696666667,19.1624456666667,0.0211596666666694,0.0238783333333288,0.664886666666689,0.578923333333307
182.34649,19.248175,0.0246080000000006,0.0241100000000003,1.17401999999998,0.760559999999998
192.319357,19.3257785,0.0224215000000001,0.0247815000000031,0.597247000000038,1.53128299999997
202.957638888889,19.4035854444444,0.0211954444444444,0.0293635555555554,0.458748888888891,0.37623111111111
212.970004,19.4808556,0.0250626000000018,0.0282023999999979,0.591334000000018,0.707275999999979
223.186964,19.5544426,0.0262216000000031,0.0285603999999999,1.15201400000004,1.33198599999994
233.731985,19.6283977,0.0306707000000017,0.0269252999999985,0.791924999999992,0.839085000000011
243.841644,19.7004256,0.0321105999999993,0.0293823999999994,1.01674399999999,1.224266
254.271589,19.7739475,0.0347204999999988,0.0314295000000016,1.42269899999999,1.780191
264.713799,19.8437235,0.0288195000000009,0.0293175000000012,1.28136899999998,0.774331000000018
274.909906,19.9185132,0.0303152000000004,0.0287988000000006,0.997065999999961,0.859634000000028
285.083747,19.984317,0.0322409999999955,0.0367230000000021,1.42233700000003,1.14603299999999
295.54082,20.0520758888889,0.0347168888888909,0.0398771111111103,1.08100999999999,0.73747000000003
305.494706,20.1210867,0.0351967000000002,0.0388562999999991,1.03109600000005,0.847223999999926
316.387741111111,20.1859741111111,0.0316611111111129,0.0386018888888877,0.36717111111102,0.663198888888985
326.615556,20.2542406,0.0385416000000021,0.0370263999999985,1.04760600000003,1.78033399999998
336.74439,20.3186032,0.0343731999999974,0.0364308000000015,0.741449999999986,0.894599999999969
347.062353,20.3834967,0.037664699999997,0.0380113000000009,0.949622999999974,0.840017000000046
357.45315,20.44341,0.0418220000000034,0.042189999999998,1.52480000000003,1.01977999999997
367.794554444444,20.4998071111111,0.0409481111111099,0.0454468888888897,1.33890444444444,1.50202555555558
378.100991,20.5583537,0.0480687000000017,0.0441712999999986,1.25722099999996,0.892949000000044
387.921622222222,20.6149034444444,0.0425834444444426,0.0531215555555562,1.09783222222228,0.841057777777735
398.981074,20.674564,0.0478960000000015,0.056362,1.35456399999998,0.944146000000046
408.977741,20.7300601,0.0477440999999956,0.0502349000000031,1.94877100000002,1.15892899999994
419.027735555556,20.7820146666667,0.0399376666666669,0.0482973333333341,1.27609555555551,0.896424444444449
429.597404444444,20.8370368888889,0.0396368888888894,0.0435101111111109,1.58742444444448,2.51605555555551
440.279533,20.8987677,0.047343699999999,0.0413242999999994,1.97877299999999,0.834756999999968
450.349314,20.9553468,0.0366907999999988,0.0414762000000017,2.04907399999996,1.59365600000007
460.298462,21.0032754,0.0425053999999996,0.038693600000002,1.6389420000001,1.8509279999999
471.290605,21.0577974,0.0450594000000031,0.0376545999999998,2.11821499999996,1.43149500000004
481.287918,21.111767,0.0455469999999991,0.0380329999999987,1.29910799999999,1.008242
492.013627,21.1656934,0.0433924000000019,0.040945599999997,1.86310700000001,1.57555300000001
502.425908,21.2260179,0.0447129000000004,0.0393001000000019,1.393348,1.21034200000003
