idc,udc,uneg,upos,ineg,ipos
6.6626127,16.1413135,0.00976550000000032,0.00788149999999987,0.0434059999999992,0.0373473000000004
16.8830961,16.8637797,0.00664770000000203,0.0106752999999991,0.156969099999994,0.204270900000004
27.1564927,17.2509529,0.0103499000000014,0.0123850999999995,0.241259700000001,0.253374299999997
37.968703375,17.5434305,0.0202585000000006,0.0545514999999988,0.462010374999998,1.697523625
48.2570285555556,17.763361,0.0163000000000011,0.052773000000002,0.476854555555548,2.29557144444445
58.3950388888889,17.9483146666667,0.0154696666666645,0.0555513333333337,0.535338888888887,2.69639511111112
68.9773574444445,18.1131042222222,0.0160232222222199,0.0516417777777818,0.668250444444453,2.58079655555555
79.3243825555556,18.2558563333333,0.0158663333333351,0.0423796666666654,0.502408555555562,2.68677744444444
89.53250125,18.3873365,0.0118004999999961,0.0449295000000021,1.01604725,2.48536575
100.038154777778,18.5144385555556,0.0147235555555554,0.0391914444444446,0.86894077777778,3.00812522222222
110.178801111111,18.6277906666667,0.0189456666666672,0.0508843333333324,0.825521111111115,2.62035888888889
120.684223333333,18.7363552222222,0.0164322222222211,0.0409477777777774,1.13244333333333,3.34813666666668
130.938791111111,18.8393743333333,0.0132443333333399,0.0375316666666627,1.09623111111111,2.6582688888889
141.264273333333,18.9423573333333,0.0162993333333326,0.0407556666666657,0.923983333333325,3.01221666666666
151.59836875,19.0344705,0.0127075000000012,0.0426155000000001,1.00549874999999,2.86147125000002
161.654046666667,19.1235908888889,0.0161908888888931,0.0404311111111078,0.867736666666673,3.43546333333333
172.124694444444,19.2087466666667,0.0172256666666684,0.0404783333333292,0.90266444444444,2.55979555555558
182.597271111111,19.295129,0.020029000000001,0.0450380000000017,0.798921111111127,3.31176888888888
192.803925555556,19.3770005555556,0.0243835555555592,0.0403584444444434,0.992395555555561,2.79236444444444
203.247981111111,19.4548904444444,0.0268134444444463,0.048971555555557,1.08581111111113,3.21522888888887
213.286393333333,19.5357393333333,0.0312283333333347,0.0515936666666654,1.07572333333331,3.2858866666667
223.41449,19.6056705,0.0266735000000011,0.0250764999999973,0.657780000000002,0.823980000000006
233.976683333333,19.6844215555556,0.0323465555555522,0.0437624444444467,0.888813333333303,2.99114666666668
244.593626666667,19.7538911111111,0.0418381111111152,0.052242888888884,1.18684666666664,3.02046333333337
254.51631125,19.817272,0.034198,0.0297860000000014,0.932681250000002,0.887968749999999
264.869391111111,19.8897143333333,0.0400583333333344,0.0588976666666667,1.66842111111112,2.68237888888888
275.381052222222,19.9625772222222,0.0407092222222225,0.0559727777777788,1.41918222222228,3.01957777777773
285.24392625,20.021365,0.0346440000000001,0.0375680000000003,0.577376250000043,0.81280375
295.734544444444,20.0916402222222,0.03952822222222,0.0523877777777777,0.930074444444415,2.86407555555559
306.353233333333,20.153507,0.0437989999999999,0.0533140000000003,1.07412333333332,2.71571666666665
316.2522025,20.212734875,0.0382848750000022,0.0364171249999963,0.966382499999952,1.13906750000007
326.63446875,20.272740125,0.0338731249999995,0.0281618750000021,0.977108750000014,1.18819124999999
337.04728375,20.33248825,0.0290962499999985,0.0310987500000017,1.67381375000002,1.23632624999999
346.9587925,20.400058625,0.0317076249999992,0.034116375,0.558362499999987,0.557097500000054
357.65526,20.461362625,0.0282706250000011,0.0360383750000004,0.790259999999989,1.27625
367.29125125,20.521178625,0.0284326249999971,0.0263483750000013,1.08436124999997,1.02325875000002
378.0713575,20.584634625,0.029637625000003,0.0365123749999974,1.12159750000001,2.07842249999999
388.75429875,20.645316625,0.0225456249999993,0.0230333750000007,1.79639875000004,1.95953124999994
398.77648,20.7081754285714,0.0369024285714268,0.0244825714285746,0.583230000000015,1.41408000000001
409.14668125,20.76538125,0.0263352499999989,0.0260647500000033,1.29644125000004,1.78314874999995
419.53272125,20.8249535,0.0235474999999994,0.0274445000000014,1.87265124999993,1.44344875000007
430.247147777778,20.8844683333333,0.0368333333333304,0.0377596666666697,1.6956577777778,1.81151222222218
440.1677325,20.93859,0.0223159999999964,0.0219640000000005,1.01541250000002,0.984047499999974
450.38424875,20.99985475,0.0227357499999989,0.0251172500000045,1.44010875000004,2.09662124999994
460.808483333333,21.0533128888889,0.0267168888888847,0.037808111111115,1.86991333333322,1.80165666666676
470.630075,21.105926375,0.029745375000001,0.0305576250000001,1.104375,1.38612500000005
481.193996666667,21.1685897777778,0.0342717777777786,0.0489832222222226,1.30108666666666,1.89891333333338
491.4557875,21.217126625,0.028892625000001,0.0276203749999979,1.77250749999996,2.17305250000004
501.774012,21.2739678,0.0292208000000009,0.0285921999999985,0.990931999999987,0.923448000000008
